Id,SalePrice
1604,259034.55
1605,243276.58
1606,163295.5
1607,152831.9
1608,216915.11
1609,199962.7
1610,158575.14
1611,145248.25
1612,154357.23
1613,160478.52
1614,122516.92
1615,86915.61
1616,76788.65
1617,92583.07
1618,124925.71
1619,133413.31
1620,137591.39
1621,135803.62
1622,140743.55
1623,287907.8
1624,209310.33
1625,116910.59
1626,156810.62
1627,179059.75
1628,267130.16
1629,162695.28
1630,330672.62
1631,218292.83
1632,247103.77
1633,162064.64
1634,176027.08
1635,178072.84
1636,155084.89
1637,181335.22
1638,190250.97
1639,169604.16
1640,258197.34
1641,170151.89
1642,219337.3
1643,209134.69
1644,223153.08
1645,179764.95
1646,149246.53
1647,153500.06
1648,129628.01
1649,134936.73
1650,110290.17
1651,119414.85
1652,90888.98
1653,96245.6
1654,147505.25
1655,140541.17
1656,140306.39
1657,148618.5
1658,142239.48
1659,128038.06
1660,155334.94
1661,456548.75
1662,383309.66
1663,364239.4
1664,505510.03
1665,306878.8
1666,338211.03
1667,335626.47
1668,338774.03
1669,290761.8
1670,349229.94
1671,245155.19
1672,509675.38
1673,297268.8
1674,239730.14
1675,178597.42
1676,186918.02
1677,214767.19
1678,488739.88
1679,388846.12
1680,323100.78
1681,256658.58
1682,302152.12
1683,165686.16
1684,166713.5
1685,167995.33
1686,172003.62
1687,164061.27
1688,173062.64
1689,175424.78
1690,175964.2
1691,161842.97
1692,263121.88
1693,163292.3
1694,182570.78
1695,158802.58
1696,262755.7
1697,160408.42
1698,360960.0
1699,312036.1
1700,232794.45
1701,272273.16
1702,259374.1
1703,252097.02
1704,289577.9
1705,216076.48
1706,461705.97
1707,209097.5
1708,212904.75
1709,267862.94
1710,222352.17
1711,255892.83
1712,256289.72
1713,255475.34
1714,212340.39
1715,203888.55
1716,180039.89
1717,165355.72
1718,132905.89
1719,177291.69
1720,245241.4
1721,159632.11
1722,115831.79
1723,150960.02
1724,210466.42
1725,226777.92
1726,172504.6
1727,160022.89
1728,174911.47
1729,161252.02
1730,154055.72
1731,126100.76
1732,130188.63
1733,116926.96
1734,126273.49
1735,130296.85
1736,114979.46
1737,352404.75
1738,198354.98
1739,289043.12
1740,216236.98
1741,200693.8
1742,174388.28
1743,170625.03
1744,286217.1
1745,206055.61
1746,217808.22
1747,200913.72
1748,208244.52
1749,147870.55
1750,126063.055
1751,221204.61
1752,121395.15
1753,140575.98
1754,192153.9
1755,167144.23
1756,125226.414
1757,122943.62
1758,157006.77
1759,161628.45
1760,156122.6
1761,136898.08
1762,156600.44
1763,169230.75
1764,109922.266
1765,169999.19
1766,171170.23
1767,194008.95
1768,146719.23
1769,169394.5
1770,137870.12
1771,124943.58
1772,131188.5
1773,137380.3
1774,118251.61
1775,132295.14
1776,124236.09
1777,108429.68
1778,134375.88
1779,104539.54
1780,167000.78
1781,135251.42
1782,88980.21
1783,130302.266
1784,102775.33
1785,117463.38
1786,142841.84
1787,152090.88
1788,45435.2
1789,97849.96
1790,86520.6
1791,171107.84
1792,151800.9
1793,132905.1
1794,145446.47
1795,130167.13
1796,126442.74
1797,118700.59
1798,118928.92
1799,113402.516
1800,127270.266
1801,120408.18
1802,138976.97
1803,139774.69
1804,140281.19
1805,136321.03
1806,110057.64
1807,129483.43
1808,117552.6
1809,119509.2
1810,146352.19
1811,116142.086
1812,105087.26
1813,118610.26
1814,92567.46
1815,56001.574
1816,102605.52
1817,127284.04
1818,140432.4
1819,109453.62
1820,69054.1
1821,115176.96
1822,157324.97
1823,49537.145
1824,137403.27
1825,128852.32
1826,103470.54
1827,103257.85
1828,139423.03
1829,113255.96
1830,143878.84
1831,151249.62
1832,96002.3
1833,131641.69
1834,119062.22
1835,152758.03
1836,119838.54
1837,91596.664
1838,122569.805
1839,90999.05
1840,153521.22
1841,142045.86
1842,80797.086
1843,132625.9
1844,131880.3
1845,140068.92
1846,156326.6
1847,154845.38
1848,48549.312
1849,103928.64
1850,122808.516
1851,148847.58
1852,131708.5
1853,127942.52
1854,169238.3
1855,153856.17
1856,208441.16
1857,165144.69
1858,119973.58
1859,113303.33
1860,144565.33
1861,113303.33
1862,270283.8
1863,262482.75
1864,262482.75
1865,315895.12
1866,314795.44
1867,239300.44
1868,297593.78
1869,206916.4
1870,233289.06
1871,231337.16
1872,168128.58
1873,219455.89
1874,138391.61
1875,203348.89
1876,189461.6
1877,207912.17
1878,188572.81
1879,128756.89
1880,134525.06
1881,225394.52
1882,254871.77
1883,174875.42
1884,194062.77
1885,252250.52
1886,293660.66
1887,200563.52
1888,264611.97
1889,162525.53
1890,132508.12
1891,139637.39
1892,108890.04
1893,129023.38
1894,128947.87
1895,143332.55
1896,128768.07
1897,115789.32
1898,105907.57
1899,150975.38
1900,128996.23
1901,176764.83
1902,133601.94
1903,199359.58
1904,126093.46
1905,186990.0
1906,163303.12
1907,216779.17
1908,118012.375
1909,138939.69
1910,127874.234
1911,194446.25
1912,255402.25
1913,132275.5
1914,66369.39
1915,321898.6
1916,62263.188
1917,266648.4
1918,136026.81
1919,164821.31
1920,142578.27
1921,414584.7
1922,328745.06
1923,207427.7
1924,192607.98
1925,188191.83
1926,372863.8
1927,130523.36
1928,160425.3
1929,124302.24
1930,131379.97
1931,134100.75
1932,135055.83
1933,179398.3
1934,174884.72
1935,168905.39
1936,180602.08
1937,174289.73
1938,169612.8
1939,229414.45
1940,195730.4
1941,170458.67
1942,172118.16
1943,206580.1
1944,312105.03
1945,363949.47
1946,158205.0
1947,331402.56
1948,178716.94
1949,226415.98
1950,176528.84
1951,254251.2
1952,194959.16
1953,159436.28
1954,189184.55
1955,130557.695
1956,282498.75
1957,154530.81
1958,318519.25
1959,126880.82
1960,111906.266
1961,118277.47
1962,95159.57
1963,107128.945
1964,109409.2
1965,144250.94
1966,144803.81
1967,295690.03
1968,451159.16
1969,396488.97
1970,451494.1
1971,437317.84
1972,380383.78
1973,258645.5
1974,310364.3
1975,478026.25
1976,265370.53
1977,369369.16
1978,366955.47
1979,315128.22
1980,187631.95
1981,347085.84
1982,233816.33
1983,210082.23
1984,161313.72
1985,209102.0
1986,207890.28
1987,175952.83
1988,166860.33
1989,173083.38
1990,200388.02
1991,226431.62
1992,190622.5
1993,162884.11
1994,239834.36
1995,173438.62
1996,239007.98
1997,292225.03
1998,340572.97
1999,241841.4
2000,296787.53
2001,262684.34
2002,211202.73
2003,240147.81
2004,261540.94
2005,218046.73
2006,239588.9
2007,235939.08
2008,206039.11
2009,176649.4
2010,175452.0
2011,135102.89
2012,176603.77
2013,177383.05
2014,181353.11
2015,181006.44
2016,188215.28
2017,180081.72
2018,118070.49
2019,129519.484
2020,108650.36
2021,111273.11
2022,168502.12
2023,146097.81
2024,231268.25
2025,355967.6
2026,179524.7
2027,151186.25
2028,153506.39
2029,175669.1
2030,275877.0
2031,255965.86
2032,269969.25
2033,272808.78
2034,161751.67
2035,204787.77
2036,180384.0
2037,184206.66
2038,291118.44
2039,218369.23
2040,356056.22
2041,257061.58
2042,195350.61
2043,163375.16
2044,160280.92
2045,207771.69
2046,128652.86
2047,147648.66
2048,137728.67
2049,136451.17
2050,165243.3
2051,108024.07
2052,126504.875
2053,140718.08
2054,88391.41
2055,161761.11
2056,141578.78
2057,119500.58
2058,220163.73
2059,139739.73
2060,154087.7
2061,175147.16
2062,126993.25
2063,112576.74
2064,137529.47
2065,115098.98
2066,174079.12
2067,106882.77
2068,120141.766
2069,91391.59
2070,109284.2
2071,94391.58
2072,145930.77
2073,134380.62
2074,181774.2
2075,142613.89
2076,113891.51
2077,144054.16
2078,124422.12
2079,131086.36
2080,108361.5
2081,115892.2
2082,119448.39
2083,137340.11
2084,107483.4
2085,117923.44
2086,126753.81
2087,116544.38
2088,93111.414
2089,83085.1
2090,127145.9
2091,120140.984
2092,137591.05
2093,117764.52
2094,108919.4
2095,141335.48
2096,86301.56
2097,91182.555
2098,152637.84
2099,59339.133
2100,96626.484
2101,120209.086
2102,122498.11
2103,106831.25
2104,121974.59
2105,122778.82
2106,68956.47
2107,217582.53
2108,119603.74
2109,113597.87
2110,137856.66
2111,149690.3
2112,135358.23
2113,116552.18
2114,109235.36
2115,158283.97
2116,125772.87
2117,140400.55
2118,115530.89
2119,106007.93
2120,103679.586
2121,85935.52
2122,108295.14
2123,89158.88
2124,158833.2
2125,129714.05
2126,157000.31
2127,136828.56
2128,130308.234
2129,91468.68
2130,135975.45
2131,135032.06
2132,122897.43
2133,121936.586
2134,115916.375
2135,101347.875
2136,69921.87
2137,109463.85
2138,131012.22
2139,152951.16
2140,137704.69
2141,147001.16
2142,125745.305
2143,144448.56
2144,100937.71
2145,135355.77
2146,168852.0
2147,157443.72
2148,120826.06
2149,145333.66
2150,203499.98
2151,110828.53
2152,180628.72
2153,159435.75
2154,107352.74
2155,136159.97
2156,246677.56
2157,220666.56
2158,228527.42
2159,195963.28
2160,164310.64
2161,242987.28
2162,421736.56
2163,330796.5
2164,266903.2
2165,183685.77
2166,147471.16
2167,194558.92
2168,201240.34
2169,178541.1
2170,205961.36
2171,147772.64
2172,138832.44
2173,151166.66
2174,219641.55
2175,289911.5
2176,311649.44
2177,241304.2
2178,218356.08
2179,144040.31
2180,221925.89
2181,187425.83
2182,207771.8
2183,187765.08
2184,125127.8
2185,121390.734
2186,134625.03
2187,146212.8
2188,155115.8
2189,251302.11
2190,79992.01
2191,80190.6
2192,89869.984
2193,88351.836
2194,101656.336
2195,110342.86
2196,109627.734
2197,105530.52
2198,166055.86
2199,147760.45
2200,141000.4
2201,141646.8
2202,190152.08
2203,144825.28
2204,171437.62
2205,106602.16
2206,134301.83
2207,210541.03
2208,227054.64
2209,220222.06
2210,122098.625
2211,113054.34
2212,104671.85
2213,108033.17
2214,138498.72
2215,103598.484
2216,137419.16
2217,56994.082
2218,87687.32
2219,75604.55
2220,77500.65
2221,322566.44
2222,235444.83
2223,242308.05
2224,189322.44
2225,115075.234
2226,177198.48
2227,189512.8
2228,252748.84
2229,253760.97
2230,158991.78
2231,192517.83
2232,172067.25
2233,173578.92
2234,233831.73
2235,191824.97
2236,283366.22
2237,362973.47
2238,203078.42
2239,110243.766
2240,157429.95
2241,172156.23
2242,128852.11
2243,128052.805
2244,95084.65
2245,101093.98
2246,143922.58
2247,105736.25
2248,122621.086
2249,124931.35
2250,131459.75
2251,119206.66
2252,179309.97
2253,149115.02
2254,165628.58
2255,182342.1
2256,176354.75
2257,175536.64
2258,166410.39
2259,169459.31
2260,162773.38
2261,182446.0
2262,208442.31
2263,324720.9
2264,426266.75
2265,179387.14
2266,290460.6
2267,343111.72
2268,348447.9
2269,144603.84
2270,173040.12
2271,214400.28
2272,176703.06
2273,158894.42
2274,166921.52
2275,158250.84
2276,178146.23
2277,170867.22
2278,145754.61
2279,116338.48
2280,118190.914
2281,173257.75
2282,185045.98
2283,101213.84
2284,108443.06
2285,136893.97
2286,128005.04
2287,336970.88
2288,282995.84
2289,405567.7
2290,447736.34
2291,306736.72
2292,406719.22
2293,480842.06
2294,407403.53
2295,472803.75
2296,267321.75
2297,295415.56
2298,294000.44
2299,408098.28
2300,327511.2
2301,280919.22
2302,225758.25
2303,240673.48
2304,229928.33
2305,181104.95
2306,183545.94
2307,182528.83
2308,213301.19
2309,291628.2
2310,212660.42
2311,183289.06
2312,165446.67
2313,169445.89
2314,165933.16
2315,167505.19
2316,177121.88
2317,176234.4
2318,171473.64
2319,168662.7
2320,183265.58
2321,245136.83
2322,171920.05
2323,168088.1
2324,161712.45
2325,194614.67
2326,165861.66
2327,197193.55
2328,208105.02
2329,181368.31
2330,168001.3
2331,363263.12
2332,422888.75
2333,302961.12
2334,241723.23
2335,257549.62
2336,322507.78
2337,214705.22
2338,276962.34
2339,219834.0
2340,399118.6
2341,201036.03
2342,230845.78
2343,207875.61
2344,194665.1
2345,220996.17
2346,225164.3
2347,200899.25
2348,234446.31
2349,170865.89
2350,281964.94
2351,252182.78
2352,252668.88
2353,223156.52
2354,123410.016
2355,141243.88
2356,146768.08
2357,194006.81
2358,189800.67
2359,120430.14
2360,116649.03
2361,136029.78
2362,253585.11
2363,132344.72
2364,162164.17
2365,226353.72
2366,184196.97
2367,214091.44
2368,201919.25
2369,200032.89
2370,174532.36
2371,171009.39
2372,187555.66
2373,247919.19
2374,283672.5
2375,250844.75
2376,270550.66
2377,361627.62
2378,139478.17
2379,184312.4
2380,151948.77
2381,151542.14
2382,188531.0
2383,184020.97
2384,238681.84
2385,156794.42
2386,131229.44
2387,131583.72
2388,97030.086
2389,123044.01
2390,145700.36
2391,137531.92
2392,113618.52
2393,162142.97
2394,138765.27
2395,196480.23
2396,138291.23
2397,191797.34
2398,128463.48
2399,45532.883
2400,53027.484
2401,111381.7
2402,139265.75
2403,123995.07
2404,148562.16
2405,157639.56
2406,131936.84
2407,129811.84
2408,141037.34
2409,126729.17
2410,164393.38
2411,119734.97
2412,153076.33
2413,130145.67
2414,141455.97
2415,124250.195
2416,125686.75
2417,120560.055
2418,120144.24
2419,124350.03
2420,123588.29
2421,150356.11
2422,114624.29
2423,114455.875
2424,147725.27
2425,198445.56
2426,128405.1
2427,135060.27
2428,156164.8
2429,115167.41
2430,131707.5
2431,112574.836
2432,135713.62
2433,147910.02
2434,134182.11
2435,145392.4
2436,104508.03
2437,106241.31
2438,122886.375
2439,114080.33
2440,117653.85
2441,96359.15
2442,95555.125
2443,122882.31
2444,127793.17
2445,87856.38
2446,137177.02
2447,180583.69
2448,138537.39
2449,98539.5
2450,148126.72
2451,120769.35
2452,213899.56
2453,100461.48
2454,127201.2
2455,114675.64
2456,137540.89
2457,124414.21
2458,116476.28
2459,109823.24
2460,131426.45
2461,118639.56
2462,136051.62
2463,117516.17
2464,154208.47
2465,139254.7
2466,108186.7
2467,149255.86
2468,78639.82
2469,68479.38
2470,175033.73
2471,199582.56
2472,156379.72
2473,121923.07
2474,83124.09
2475,226301.06
2476,105583.74
2477,126198.234
2478,151967.77
2479,108768.29
2480,146744.55
2481,117880.96
2482,128502.53
2483,111382.914
2484,119800.31
2485,123101.484
2486,150030.75
2487,164545.2
2488,139133.97
2489,150321.25
2490,151938.62
2491,92271.27
2492,179918.05
2493,147451.02
2494,173202.16
2495,91000.3
2496,217124.66
2497,146765.89
2498,114856.97
2499,86311.37
2500,129287.51
2501,139309.16
2502,146203.42
2503,99570.35
2504,170648.53
2505,194885.98
2506,248097.64
2507,299201.28
2508,246483.33
2509,203210.56
2510,226946.16
2511,178529.11
2512,183604.97
2513,193375.78
2514,243636.78
2515,146799.02
2516,164415.7
2517,141681.5
2518,147102.33
2519,214652.9
2520,197605.16
2521,177860.5
2522,197858.25
2523,124413.09
2524,133682.19
2525,142027.42
2526,128072.125
2527,108050.234
2528,126402.82
2529,127402.234
2530,114084.96
2531,233138.5
2532,200554.88
2533,178565.95
2534,233833.83
2535,287295.66
2536,207448.53
2537,231126.62
2538,170164.61
2539,182321.45
2540,174943.36
2541,168674.42
2542,166131.83
2543,123771.67
2544,136296.38
2545,131071.62
2546,132468.23
2547,136184.25
2548,135516.9
2549,160538.17
2550,624462.06
2551,141844.1
2552,121412.63
2553,73463.266
2554,112180.0
2555,107274.625
2556,98265.56
2557,114114.47
2558,134933.89
2559,127176.12
2560,128663.59
2561,121921.52
2562,132080.17
2563,139724.55
2564,168015.1
2565,133851.7
2566,159610.38
2567,117453.25
2568,200725.92
2569,192339.72
2570,122006.35
2571,162985.12
2572,172782.73
2573,204977.94
2574,244526.4
2575,122916.51
2576,121418.625
2577,150844.95
2578,89644.97
2579,83526.88
2580,133116.9
2581,135830.53
2582,117594.37
2583,288418.6
2584,166599.58
2585,182310.6
2586,206966.45
2587,198661.06
2588,139718.75
2589,144681.2
2590,204727.47
2591,189150.78
2592,218088.95
2593,250270.7
2594,177780.14
2595,199298.95
2596,324211.66
2597,172365.31
2598,250535.81
2599,294196.3
2600,167325.64
2601,147501.38
2602,85197.18
2603,90353.09
2604,85702.516
2605,77870.98
2606,138058.0
2607,192199.05
2608,197551.58
2609,165698.39
2610,111511.86
2611,119908.35
2612,153945.39
2613,126241.69
2614,122419.5
2615,144858.92
2616,135856.62
2617,190141.11
2618,186288.5
2619,191709.69
2620,183560.5
2621,173915.78
2622,168555.23
2623,250873.0
2624,256890.11
2625,280384.38
2626,164179.52
2627,171330.14
2628,422490.06
2629,458213.84
2630,343917.78
2631,419860.38
2632,430264.97
2633,311284.66
2634,371695.0
2635,149127.81
2636,173418.11
2637,171973.55
2638,235207.67
2639,175821.52
2640,146898.08
2641,104322.3
2642,195539.61
2643,102535.26
2644,124970.375
2645,102351.055
2646,90994.85
2647,98373.766
2648,134421.48
2649,141606.1
2650,135771.81
2651,139787.73
2652,407312.66
2653,250949.9
2654,239268.86
2655,380646.62
2656,304614.25
2657,338444.47
2658,275129.78
2659,303388.66
2660,310610.84
2661,338591.34
2662,359131.97
2663,275104.47
2664,266473.28
2665,329959.1
2666,276754.16
2667,163141.8
2668,172364.69
2669,176543.3
2670,283171.3
2671,172879.4
2672,183166.47
2673,197494.89
2674,194536.05
2675,163663.14
2676,173048.94
2677,185878.81
2678,237448.38
2679,267465.38
2680,275062.9
2681,425217.0
2682,341315.8
2683,550680.2
2684,304308.5
2685,362632.62
2686,250731.67
2687,341489.06
2688,214339.23
2689,212739.08
2690,506422.4
2691,186570.28
2692,126215.836
2693,189041.3
2694,119324.625
2695,178165.6
2696,172646.77
2697,174392.62
2698,186673.69
2699,169518.94
2700,157618.69
2701,154885.11
2702,112185.35
2703,126334.234
2704,144256.56
2705,119116.58
2706,115539.92
2707,125186.33
2708,132395.9
2709,106654.2
2710,124360.53
2711,265941.88
2712,405714.8
2713,173149.1
2714,148985.12
2715,167270.78
2716,149195.9
2717,185937.48
2718,209200.45
2719,157553.55
2720,163566.08
2721,135860.38
2722,146426.69
2723,140346.11
2724,125164.43
2725,133465.7
2726,139142.05
2727,161297.52
2728,166939.25
2729,149959.5
2730,141980.78
2731,122337.89
2732,122092.85
2733,156330.2
2734,133021.3
2735,134131.47
2736,138324.84
2737,124484.29
2738,133193.23
2739,157665.9
2740,136029.42
2741,143057.12
2742,148980.61
2743,151989.2
2744,143895.03
2745,125776.71
2746,133315.55
2747,149657.44
2748,127045.72
2749,129168.625
2750,132337.72
2751,133877.34
2752,207716.58
2753,152861.31
2754,193603.53
2755,124462.305
2756,89865.0
2757,68527.445
2758,79433.14
2759,153575.72
2760,137629.55
2761,143177.2
2762,139763.52
2763,176739.36
2764,145675.47
2765,270457.84
2766,133725.16
2767,88118.36
2768,126253.77
2769,132149.66
2770,142000.19
2771,117849.56
2772,120667.266
2773,163697.45
2774,133911.16
2775,128664.57
2776,142004.45
2777,141743.88
2778,113753.12
2779,130326.95
2780,101978.414
2781,95665.17
2782,99396.27
2783,108394.03
2784,130047.18
2785,132538.36
2786,70917.74
2787,117266.87
2788,82565.88
2789,178378.6
2790,92025.62
2791,115855.805
2792,62497.496
2793,179059.27
2794,102591.54
2795,117225.74
2796,99306.17
2797,181874.83
2798,119154.96
2799,112157.24
2800,76980.7
2801,106784.23
2802,131017.67
2803,146047.0
2804,135260.3
2805,106425.85
2806,81683.52
2807,146250.17
2808,146500.89
2809,132184.45
2810,130773.39
2811,163864.67
2812,144469.5
2813,137550.12
2814,148620.44
2815,91924.55
2816,235987.88
2817,149413.16
2818,130572.56
2819,139032.89
2820,134047.05
2821,106525.87
2822,185267.94
2823,270498.8
2824,194608.62
2825,149439.97
2826,124600.79
2827,137029.38
2828,206485.39
2829,180976.11
2830,213426.44
2831,178592.95
2832,214204.17
2833,292902.66
2834,185924.1
2835,189750.89
2836,177595.67
2837,148598.12
2838,141714.02
2839,176525.52
2840,191963.69
2841,187996.06
2842,207897.56
2843,148416.36
2844,171693.14
2845,123702.64
2846,188315.98
2847,197354.0
2848,220283.95
2849,185616.78
2850,277786.88
2851,229128.78
2852,220093.67
2853,218912.53
2854,142426.12
2855,196462.36
2856,182752.02
2857,174306.0
2858,197606.78
2859,129571.945
2860,126890.63
2861,126037.62
2862,180437.45
2863,120751.44
2864,247008.19
2865,141224.56
2866,133886.11
2867,100245.484
2868,110422.305
2869,114179.55
2870,149642.56
2871,96404.25
2872,48332.094
2873,98681.57
2874,139073.3
2875,113523.625
2876,152312.7
2877,128971.45
2878,154176.11
2879,139217.19
2880,98628.69
2881,154494.4
2882,172934.9
2883,181615.77
2884,176036.47
2885,196300.4
2886,198359.48
2887,90581.984
2888,124618.93
2889,52993.38
2890,82956.195
2891,129412.516
2892,59395.65
2893,105771.63
2894,61895.965
2895,335080.28
2896,264249.38
2897,196539.52
2898,147447.6
2899,200794.9
2900,157201.77
2901,194118.06
2902,187040.42
2903,362337.3
2904,359033.6
2905,94741.78
2906,199320.67
2907,110563.92
2908,129700.33
2909,129110.83
2910,79956.61
2911,84675.57
2912,144139.98
2913,84159.914
2914,78437.82
2915,82890.8
2916,82705.01
2917,158537.48
2918,111889.945
2919,207964.17
